sku,count,width,height,depth
22026,1,28.0,12.0,43.0
22028,1,11.0,4.0,7.0
22033,1,20.0,13.0,19.0
22038,1,12.0,10.0,4.0
22039,1,11.0,3.0,15.0
22044,1,11.0,6.0,12.0
22045,1,10.0,6.0,12.0
22050,1,24.0,12.0,34.0
22052,1,22.0,1.0,8.0
22053,1,36.0,16.0,25.0
22055,1,19.0,13.0,15.0
22092,1,8.0,18.0,2.0
22057,1,8.0,8.0,3.0
22059,1,27.0,2.0,23.0
22062,1,10.0,5.0,8.0
22063,1,10.0,14.0,9.0
22064,1,20.0,6.0,36.0
22068,1,6.0,10.0,2.0
22069,1,23.0,10.0,31.0
22070,1,23.0,9.0,31.0
22077,1,32.0,20.0,59.0
22078,1,34.0,8.0,44.0
22084,1,22.0,15.0,8.0
22022,1,23.0,17.0,37.0
22021,1,16.0,2.0,23.0
22020,1,10.0,10.0,11.0
22019,1,46.0,17.0,18.0
21950,1,11.0,5.0,28.0
21951,1,9.0,1.0,25.0
21953,1,22.0,9.0,24.0
21957,1,9.0,2.0,32.0
21964,1,27.0,4.0,17.0
21965,1,42.0,35.0,28.0
21968,1,22.0,6.0,11.0
21971,1,35.0,9.0,30.0
21974,1,30.0,9.0,18.0
21975,1,6.0,2.0,50.0
21977,1,18.0,19.0,45.0
21978,1,15.0,22.0,15.0
21982,1,35.0,36.0,43.0
21983,1,17.0,4.0,17.0
21992,1,7.0,2.0,7.0
21993,1,29.0,1.0,24.0
21994,1,22.0,4.0,46.0
21996,1,4.0,13.0,21.0
21999,1,14.0,13.0,49.0
22006,1,13.0,59.0,6.0
22012,1,38.0,23.0,12.0
22015,1,55.0,6.0,26.0
22017,1,17.0,26.0,12.0
22091,1,4.0,4.0,4.0
22094,1,15.0,3.0,16.0
22224,1,23.0,17.0,10.0
22196,1,24.0,6.0,24.0
22172,1,22.0,18.0,22.0
22176,1,15.0,34.0,48.0
22179,1,23.0,2.0,23.0
22181,1,16.0,3.0,24.0
22183,1,33.0,6.0,43.0
22185,1,24.0,6.0,8.0
22186,1,35.0,8.0,43.0
22188,1,33.0,7.0,41.0
22189,1,33.0,13.0,22.0
22192,1,24.0,10.0,30.0
22195,1,19.0,2.0,10.0
22199,1,8.0,8.0,28.0
22098,1,8.0,3.0,18.0
22201,1,15.0,2.0,22.0
22202,1,14.0,17.0,10.0
22203,1,13.0,19.0,11.0
22207,1,20.0,10.0,14.0
22209,1,15.0,10.0,17.0
22213,1,19.0,10.0,14.0
22214,1,17.0,10.0,14.0
22215,1,13.0,10.0,19.0
22218,1,15.0,10.0,18.0
22220,1,14.0,10.0,19.0
22222,1,19.0,10.0,13.0
22170,1,36.0,13.0,12.0
22167,1,9.0,3.0,15.0
22162,1,52.0,7.0,17.0
22160,1,62.0,42.0,15.0
22099,1,28.0,3.0,37.0
22102,1,14.0,27.0,6.0
22105,1,18.0,3.0,14.0
22106,1,18.0,22.0,9.0
22107,1,30.0,21.0,21.0
22109,1,16.0,1.0,31.0
22110,1,6.0,13.0,10.0
22112,1,20.0,3.0,12.0
22116,1,14.0,4.0,7.0
22118,1,8.0,8.0,8.0
22120,1,23.0,18.0,22.0
22122,1,20.0,10.0,19.0
22125,1,18.0,7.0,32.0
22127,1,35.0,6.0,16.0
22134,1,11.0,13.0,23.0
22137,1,30.0,11.0,25.0
22138,1,18.0,7.0,23.0
22139,1,15.0,10.0,40.0
22140,1,12.0,10.0,8.0
22143,1,8.0,4.0,7.0
22147,1,16.0,3.0,24.0
22151,1,24.0,1.0,26.0
22153,1,52.0,18.0,35.0
22498,1,25.0,10.0,27.0
22506,1,12.0,7.0,20.0
23188,1,24.0,7.0,15.0
22976,1,4.0,4.0,50.0
22955,1,19.0,12.0,19.0
22956,1,40.0,20.0,36.0
22957,1,4.0,3.0,10.0
22959,1,52.0,7.0,32.0
22961,1,28.0,39.0,33.0
22962,1,65.0,65.0,10.0
22968,1,10.0,20.0,5.0
22969,1,12.0,3.0,22.0
22970,1,10.0,5.0,1.0
22973,1,14.0,8.0,9.0
22975,1,11.0,11.0,13.0
22977,1,14.0,11.0,37.0
22953,1,7.0,8.0,10.0
22979,1,15.0,6.0,33.0
22980,1,37.0,41.0,23.0
22985,1,13.0,12.0,24.0
22987,1,29.0,22.0,34.0
22994,1,5.0,1.0,32.0
22998,1,19.0,9.0,21.0
23000,1,46.0,8.0,30.0
23003,1,39.0,5.0,49.0
23006,1,6.0,5.0,12.0
23009,1,39.0,4.0,34.0
23011,1,17.0,17.0,13.0
22954,1,13.0,16.0,13.0
22952,1,17.0,6.0,24.0
22508,1,7.0,5.0,7.0
22909,1,13.0,7.0,24.0
22870,1,49.0,8.0,33.0
22871,1,38.0,28.0,28.0
22872,1,14.0,7.0,16.0
22876,1,33.0,7.0,15.0
22877,1,11.0,3.0,17.0
22880,1,18.0,3.0,23.0
22885,1,38.0,1.0,36.0
22888,1,43.0,2.0,26.0
22892,1,36.0,30.0,10.0
22899,1,19.0,7.0,26.0
22906,1,9.0,9.0,39.0
22916,1,15.0,2.0,24.0
22946,1,31.0,7.0,18.0
22919,1,32.0,28.0,39.0
22921,1,10.0,18.0,12.0
22922,1,6.0,4.0,9.0
22924,1,29.0,15.0,56.0
22925,1,38.0,31.0,13.0
22929,1,26.0,9.0,60.0
22933,1,5.0,9.0,5.0
22937,1,15.0,16.0,5.0
22940,1,16.0,9.0,26.0
22942,1,27.0,7.0,13.0
22945,1,13.0,4.0,24.0
23012,1,19.0,12.0,11.0
23014,1,19.0,2.0,13.0
23016,1,20.0,6.0,13.0
23154,1,15.0,8.0,8.0
23119,1,36.0,10.0,18.0
23123,1,16.0,3.0,20.0
23124,1,20.0,4.0,17.0
23127,1,31.0,2.0,29.0
23128,1,31.0,3.0,29.0
23129,1,30.0,5.0,30.0
23132,1,19.0,11.0,47.0
23133,1,8.0,20.0,8.0
23136,1,10.0,23.0,5.0
23139,1,64.0,51.0,54.0
23145,1,12.0,26.0,18.0
23156,1,20.0,35.0,10.0
23021,1,25.0,27.0,51.0
23162,1,22.0,12.0,28.0
23163,1,32.0,28.0,52.0
23165,1,23.0,17.0,30.0
23167,1,25.0,11.0,40.0
23168,1,29.0,10.0,45.0
23174,1,21.0,32.0,51.0
23175,1,24.0,7.0,30.0
23176,1,23.0,13.0,30.0
23178,1,15.0,7.0,21.0
23179,1,30.0,4.0,30.0
23182,1,28.0,25.0,35.0
23114,1,23.0,24.0,31.0
23109,1,11.0,11.0,11.0
23107,1,9.0,9.0,21.0
23106,1,29.0,12.0,21.0
23022,1,11.0,6.0,13.0
23023,1,10.0,4.0,9.0
23024,1,33.0,9.0,27.0
23026,1,51.0,10.0,32.0
23031,1,19.0,28.0,19.0
23036,1,25.0,8.0,29.0
23038,1,13.0,14.0,29.0
23040,1,58.0,25.0,28.0
23043,1,21.0,6.0,24.0
23047,1,37.0,13.0,10.0
23053,1,46.0,6.0,33.0
23055,1,38.0,8.0,9.0
23059,1,14.0,3.0,11.0
23061,1,19.0,1.0,13.0
23062,1,14.0,2.0,20.0
23067,1,21.0,22.0,17.0
23068,1,31.0,13.0,22.0
23069,1,19.0,6.0,13.0
23070,1,16.0,4.0,23.0
23094,1,11.0,18.0,29.0
23096,1,31.0,31.0,19.0
23097,1,13.0,8.0,23.0
23105,1,22.0,9.0,27.0
22868,1,28.0,28.0,38.0
22867,1,17.0,13.0,35.0
22866,1,25.0,9.0,18.0
22665,1,9.0,12.0,16.0
22617,1,10.0,18.0,8.0
22621,1,38.0,6.0,44.0
22625,1,26.0,25.0,33.0
22626,1,38.0,28.0,27.0
22629,1,16.0,14.0,16.0
22634,1,7.0,6.0,9.0
22637,1,13.0,7.0,11.0
22638,1,8.0,3.0,18.0
22643,1,31.0,23.0,25.0
22644,1,33.0,7.0,20.0
22648,1,15.0,2.0,9.0
22671,1,13.0,6.0,10.0
22705,1,21.0,10.0,17.0
22674,1,21.0,7.0,12.0
22679,1,35.0,11.0,34.0
22682,1,24.0,2.0,7.0
22683,1,16.0,2.0,10.0
22684,1,20.0,2.0,12.0
22686,1,23.0,6.0,16.0
22690,1,45.0,7.0,58.0
22693,1,17.0,23.0,19.0
22694,1,20.0,2.0,13.0
22696,1,21.0,43.0,20.0
22701,1,15.0,2.0,23.0
22616,1,49.0,10.0,11.0
22614,1,2.0,17.0,9.0
22611,1,20.0,20.0,20.0
22610,1,10.0,19.0,2.0
22516,1,9.0,8.0,43.0
22517,1,25.0,6.0,30.0
22527,1,34.0,7.0,35.0
22528,1,40.0,49.0,41.0
22535,1,16.0,9.0,22.0
22536,1,8.0,5.0,46.0
22542,1,24.0,6.0,31.0
22545,1,22.0,22.0,22.0
22546,1,39.0,6.0,22.0
22549,1,9.0,10.0,52.0
22550,1,45.0,43.0,46.0
22553,1,27.0,14.0,14.0
22559,1,11.0,3.0,11.0
22562,1,31.0,7.0,45.0
22564,1,31.0,26.0,15.0
22571,1,10.0,7.0,12.0
22581,1,39.0,7.0,29.0
22582,1,27.0,6.0,41.0
22584,1,27.0,7.0,42.0
22602,1,29.0,15.0,19.0
22605,1,25.0,30.0,5.0
22608,1,16.0,9.0,21.0
22609,1,14.0,4.0,6.0
22703,1,24.0,24.0,24.0
22706,1,19.0,7.0,9.0
22865,1,14.0,10.0,17.0
22841,1,6.0,6.0,11.0
22810,1,32.0,28.0,38.0
22813,1,34.0,19.0,23.0
22818,1,33.0,27.0,49.0
22819,1,40.0,9.0,24.0
22820,1,12.0,25.0,2.0
22821,1,15.0,4.0,22.0
22823,1,10.0,1.0,13.0
22824,1,37.0,4.0,25.0
22827,1,37.0,26.0,37.0
22829,1,4.0,2.0,16.0
22837,1,23.0,14.0,50.0
22843,1,32.0,26.0,19.0
22709,1,27.0,7.0,36.0
22847,1,36.0,9.0,43.0
22849,1,5.0,16.0,9.0
22850,1,9.0,5.0,17.0
22854,1,14.0,8.0,15.0
22855,1,10.0,6.0,10.0
22856,1,8.0,5.0,10.0
22857,1,32.0,37.0,35.0
22858,1,29.0,2.0,22.0
22859,1,45.0,65.0,44.0
22861,1,35.0,11.0,31.0
22864,1,61.0,9.0,39.0
22809,1,26.0,52.0,26.0
22808,1,18.0,2.0,24.0
22807,1,22.0,6.0,19.0
22805,1,14.0,2.0,24.0
22713,1,20.0,2.0,17.0
22714,1,34.0,4.0,15.0
22721,1,33.0,16.0,42.0
22723,1,49.0,13.0,23.0
22726,1,8.0,2.0,48.0
22734,1,34.0,3.0,7.0
22737,1,21.0,13.0,21.0
22739,1,23.0,7.0,28.0
22743,1,9.0,17.0,10.0
22757,1,49.0,8.0,31.0
22759,1,20.0,6.0,21.0
22762,1,26.0,1.0,9.0
22767,1,7.0,6.0,13.0
22769,1,37.0,44.0,3.0
22771,1,40.0,33.0,52.0
22778,1,15.0,8.0,13.0
22779,1,20.0,2.0,7.0
22789,1,7.0,6.0,26.0
22790,1,37.0,7.0,69.0
22791,1,48.0,7.0,65.0
22792,1,41.0,62.0,6.0
22797,1,27.0,25.0,12.0
22803,1,15.0,1.0,20.0
19037,1,16.0,3.0,8.0
19033,1,16.0,4.0,12.0
19032,1,34.0,16.0,27.0
14769,1,12.0,29.0,12.0
14736,1,18.0,6.0,28.0
14737,1,40.0,22.0,34.0
14744,1,27.0,12.0,24.0
14745,1,9.0,6.0,51.0
14746,1,32.0,11.0,22.0
14749,1,17.0,9.0,16.0
14750,1,27.0,8.0,28.0
14751,1,14.0,9.0,27.0
14757,1,24.0,34.0,24.0
14758,1,33.0,12.0,22.0
14767,1,7.0,16.0,45.0
14770,1,14.0,15.0,18.0
14726,1,27.0,9.0,28.0
14777,1,30.0,35.0,26.0
14778,1,37.0,7.0,24.0
14782,1,18.0,9.0,30.0
14783,1,11.0,6.0,6.0
14787,1,34.0,9.0,59.0
14793,1,15.0,48.0,43.0
14795,1,20.0,25.0,1.0
14797,1,21.0,36.0,26.0
14798,1,22.0,28.0,34.0
14799,1,21.0,25.0,35.0
14800,1,47.0,26.0,36.0
14732,1,11.0,6.0,10.0
14716,1,23.0,11.0,40.0
14610,1,16.0,28.0,13.0
14671,1,16.0,9.0,9.0
14617,1,11.0,19.0,58.0
14623,1,40.0,30.0,50.0
14626,1,18.0,9.0,22.0
14637,1,39.0,9.0,25.0
14640,1,28.0,6.0,17.0
14644,1,30.0,10.0,18.0
14650,1,31.0,5.0,22.0
14660,1,15.0,13.0,9.0
14665,1,20.0,7.0,18.0
14666,1,32.0,24.0,50.0
14667,1,40.0,49.0,40.0
14673,1,13.0,3.0,6.0
14714,1,12.0,4.0,8.0
14683,1,60.0,33.0,26.0
14684,1,27.0,17.0,40.0
14686,1,9.0,9.0,14.0
14687,1,16.0,4.0,15.0
14692,1,9.0,5.0,16.0
14701,1,28.0,20.0,19.0
14702,1,26.0,7.0,22.0
14703,1,28.0,13.0,23.0
14704,1,20.0,8.0,24.0
14706,1,19.0,12.0,30.0
14707,1,14.0,2.0,17.0
14808,1,11.0,6.0,17.0
14815,1,18.0,18.0,10.0
14816,1,17.0,16.0,31.0
14951,1,11.0,2.0,18.0
14923,1,11.0,2.0,8.0
14925,1,12.0,7.0,14.0
14927,1,6.0,5.0,7.0
14930,1,24.0,3.0,16.0
14931,1,5.0,3.0,21.0
14932,1,10.0,10.0,10.0
14936,1,17.0,29.0,12.0
14940,1,21.0,10.0,25.0
14942,1,7.0,7.0,17.0
14944,1,11.0,26.0,25.0
14945,1,10.0,5.0,22.0
14955,1,19.0,2.0,13.0
14818,1,9.0,6.0,14.0
14956,1,16.0,16.0,6.0
14959,1,23.0,6.0,16.0
14968,1,12.0,1.0,18.0
14971,1,32.0,4.0,12.0
14977,1,12.0,16.0,8.0
14978,1,68.0,68.0,68.0
14979,1,17.0,6.0,9.0
14980,1,20.0,4.0,31.0
14981,1,12.0,12.0,12.0
14983,1,14.0,7.0,12.0
14984,1,22.0,7.0,41.0
14911,1,34.0,5.0,29.0
14900,1,41.0,34.0,17.0
14898,1,7.0,17.0,31.0
14895,1,25.0,10.0,35.0
14819,1,27.0,16.0,16.0
14820,1,37.0,12.0,58.0
14821,1,36.0,12.0,58.0
14824,1,31.0,12.0,38.0
14834,1,21.0,4.0,15.0
14835,1,19.0,1.0,11.0
14837,1,16.0,4.0,24.0
14841,1,24.0,6.0,15.0
14845,1,21.0,18.0,37.0
14851,1,28.0,30.0,19.0
14852,1,21.0,7.0,15.0
14853,1,41.0,13.0,32.0
14854,1,27.0,13.0,41.0
14857,1,25.0,6.0,25.0
14858,1,30.0,10.0,46.0
14861,1,16.0,34.0,11.0
14864,1,20.0,9.0,38.0
14866,1,4.0,1.0,18.0
14877,1,15.0,7.0,10.0
14882,1,12.0,6.0,8.0
14889,1,24.0,6.0,17.0
14890,1,14.0,12.0,56.0
14892,1,65.0,4.0,25.0
14615,1,22.0,3.0,14.0
14609,1,26.0,4.0,26.0
15792,1,24.0,2.0,18.0
14374,1,29.0,9.0,43.0
14345,1,32.0,4.0,32.0
14352,1,15.0,5.0,11.0
14354,1,24.0,2.0,16.0
14355,1,26.0,2.0,20.0
14356,1,16.0,2.0,21.0
14358,1,24.0,2.0,15.0
14359,1,24.0,3.0,16.0
14360,1,14.0,2.0,19.0
14362,1,14.0,16.0,20.0
14366,1,12.0,9.0,20.0
14372,1,14.0,21.0,34.0
14376,1,10.0,2.0,12.0
14340,1,9.0,4.0,6.0
14385,1,15.0,4.0,9.0
14388,1,31.0,40.0,54.0
14401,1,24.0,3.0,16.0
14404,1,16.0,5.0,22.0
14405,1,23.0,6.0,14.0
14406,1,15.0,4.0,22.0
14413,1,10.0,4.0,16.0
14415,1,21.0,1.0,20.0
14416,1,14.0,4.0,17.0
14421,1,31.0,4.0,19.0
14424,1,15.0,2.0,9.0
14343,1,18.0,2.0,16.0
14338,1,6.0,3.0,6.0
14606,1,47.0,16.0,14.0
14292,1,11.0,1.0,14.0
14266,1,21.0,16.0,30.0
14267,1,21.0,15.0,31.0
14270,1,61.0,9.0,46.0
14273,1,29.0,14.0,31.0
14276,1,10.0,3.0,7.0
14277,1,24.0,11.0,33.0
14278,1,14.0,8.0,22.0
14280,1,10.0,3.0,11.0
14281,1,16.0,3.0,6.0
14288,1,11.0,4.0,18.0
14289,1,7.0,3.0,36.0
14297,1,5.0,5.0,20.0
14336,1,35.0,1.0,29.0
14301,1,25.0,9.0,32.0
14303,1,8.0,1.0,3.0
14305,1,8.0,13.0,16.0
14311,1,25.0,25.0,11.0
14314,1,11.0,4.0,3.0
14315,1,6.0,21.0,12.0
14316,1,30.0,1.0,30.0
14324,1,17.0,6.0,6.0
14327,1,27.0,11.0,31.0
14328,1,21.0,6.0,12.0
14332,1,44.0,2.0,30.0
14425,1,16.0,6.0,20.0
14437,1,21.0,6.0,20.0
14440,1,22.0,7.0,31.0
14570,1,11.0,22.0,1.0
14534,1,8.0,7.0,21.0
14535,1,24.0,8.0,10.0
14537,1,2.0,29.0,10.0
14538,1,31.0,8.0,25.0
14544,1,40.0,10.0,19.0
14545,1,10.0,2.0,11.0
14546,1,24.0,8.0,29.0
14548,1,12.0,3.0,19.0
14563,1,28.0,35.0,63.0
14565,1,12.0,2.0,18.0
14566,1,12.0,2.0,18.0
14572,1,27.0,10.0,12.0
14454,1,30.0,11.0,21.0
14575,1,14.0,10.0,29.0
14581,1,29.0,2.0,7.0
14583,1,49.0,7.0,8.0
14584,1,26.0,7.0,29.0
14585,1,19.0,12.0,29.0
14586,1,23.0,11.0,23.0
14588,1,18.0,7.0,28.0
14591,1,38.0,3.0,38.0
14595,1,45.0,30.0,45.0
14600,1,41.0,13.0,38.0
14605,1,20.0,23.0,21.0
14533,1,20.0,9.0,8.0
14530,1,18.0,3.0,6.0
14528,1,11.0,17.0,10.0
14527,1,9.0,1.0,14.0
14456,1,20.0,15.0,10.0
14459,1,7.0,8.0,2.0
14468,1,9.0,15.0,9.0
14470,1,8.0,5.0,10.0
14484,1,25.0,11.0,17.0
14489,1,25.0,4.0,41.0
14493,1,29.0,12.0,20.0
14494,1,13.0,8.0,39.0
14496,1,38.0,15.0,57.0
14498,1,13.0,13.0,30.0
14501,1,18.0,8.0,30.0
14502,1,7.0,23.0,21.0
14504,1,10.0,10.0,10.0
14505,1,15.0,5.0,19.0
14506,1,19.0,1.0,14.0
14515,1,18.0,10.0,13.0
14516,1,9.0,3.0,27.0
14519,1,22.0,9.0,25.0
14520,1,15.0,3.0,23.0
14522,1,16.0,3.0,24.0
14524,1,15.0,2.0,23.0
14525,1,23.0,2.0,14.0
14526,1,12.0,20.0,8.0
14989,1,6.0,4.0,10.0
14992,1,9.0,4.0,16.0
14994,1,3.0,45.0,4.0
15551,1,12.0,3.0,8.0
15502,1,20.0,2.0,13.0
15504,1,22.0,6.0,22.0
15511,1,15.0,70.0,10.0
15513,1,12.0,13.0,5.0
15516,1,20.0,14.0,30.0
15520,1,18.0,10.0,27.0
15522,1,17.0,22.0,18.0
15531,1,16.0,10.0,28.0
15532,1,7.0,4.0,9.0
15534,1,17.0,2.0,22.0
15538,1,28.0,3.0,33.0
15553,1,32.0,15.0,29.0
15498,1,25.0,7.0,17.0
15557,1,34.0,8.0,45.0
15558,1,25.0,11.0,7.0
15560,1,25.0,21.0,35.0
15566,1,1.0,1.0,1.0
15567,1,30.0,13.0,31.0
15569,1,10.0,3.0,9.0
15572,1,14.0,40.0,33.0
15581,1,16.0,3.0,9.0
15587,1,22.0,7.0,14.0
15591,1,22.0,8.0,14.0
15593,1,31.0,11.0,48.0
15500,1,19.0,15.0,22.0
15497,1,15.0,2.0,24.0
14997,1,9.0,1.0,17.0
15439,1,9.0,3.0,15.0
15408,1,6.0,1.0,15.0
15412,1,22.0,7.0,30.0
15415,1,29.0,50.0,53.0
15416,1,30.0,9.0,18.0
15422,1,27.0,11.0,33.0
15425,1,21.0,7.0,30.0
15426,1,23.0,25.0,44.0
15430,1,24.0,16.0,42.0
15431,1,32.0,45.0,39.0
15432,1,38.0,3.0,29.0
15434,1,8.0,6.0,18.0
15441,1,42.0,26.0,27.0
15496,1,15.0,2.0,23.0
15447,1,6.0,62.0,6.0
15449,1,29.0,8.0,26.0
15452,1,7.0,3.0,14.0
15457,1,10.0,9.0,10.0
15462,1,35.0,45.0,8.0
15463,1,68.0,68.0,68.0
15469,1,7.0,2.0,10.0
15470,1,9.0,11.0,11.0
15475,1,36.0,20.0,20.0
15476,1,19.0,6.0,12.0
15480,1,13.0,14.0,17.0
15603,1,44.0,11.0,24.0
15617,1,37.0,21.0,40.0
15619,1,12.0,20.0,12.0
15737,1,6.0,3.0,16.0
15697,1,25.0,7.0,33.0
15698,1,17.0,1.0,22.0
15703,1,27.0,15.0,28.0
15705,1,19.0,5.0,14.0
15708,1,20.0,3.0,25.0
15710,1,16.0,11.0,25.0
15712,1,43.0,40.0,55.0
15713,1,11.0,4.0,18.0
15724,1,41.0,20.0,27.0
15727,1,34.0,8.0,23.0
15732,1,19.0,2.0,14.0
15744,1,10.0,9.0,22.0
15620,1,14.0,5.0,21.0
15747,1,23.0,12.0,56.0
15751,1,12.0,10.0,5.0
15753,1,16.0,4.0,16.0
15755,1,19.0,10.0,17.0
15764,1,24.0,6.0,25.0
15765,1,29.0,7.0,29.0
15768,1,34.0,6.0,41.0
15772,1,27.0,4.0,37.0
15773,1,28.0,9.0,39.0
15775,1,34.0,6.0,36.0
15779,1,31.0,9.0,7.0
15694,1,9.0,8.0,26.0
15691,1,28.0,14.0,31.0
15689,1,30.0,22.0,40.0
15686,1,12.0,5.0,47.0
15622,1,16.0,9.0,35.0
15624,1,35.0,8.0,16.0
15625,1,22.0,23.0,25.0
15627,1,22.0,9.0,11.0
15634,1,36.0,6.0,12.0
15636,1,12.0,6.0,24.0
15638,1,24.0,4.0,18.0
15648,1,38.0,8.0,22.0
15649,1,18.0,2.0,24.0
15654,1,32.0,44.0,32.0
15655,1,8.0,8.0,35.0
15657,1,15.0,22.0,1.0
15661,1,12.0,9.0,12.0
15663,1,26.0,13.0,35.0
15665,1,17.0,2.0,24.0
15666,1,17.0,4.0,24.0
15667,1,24.0,2.0,16.0
15671,1,31.0,8.0,27.0
15672,1,16.0,9.0,11.0
15674,1,17.0,8.0,35.0
15677,1,37.0,11.0,58.0
15679,1,28.0,9.0,17.0
15681,1,9.0,4.0,54.0
15402,1,7.0,2.0,4.0
15401,1,20.0,5.0,30.0
15398,1,8.0,67.0,42.0
15144,1,15.0,5.0,8.0
15102,1,33.0,4.0,33.0
15103,1,68.0,68.0,68.0
15105,1,34.0,18.0,24.0
15107,1,17.0,1.0,12.0
15114,1,14.0,6.0,14.0
15115,1,10.0,9.0,15.0
15120,1,6.0,3.0,10.0
15122,1,70.0,23.0,70.0
15126,1,8.0,8.0,10.0
15136,1,7.0,13.0,4.0
15141,1,17.0,2.0,22.0
15146,1,11.0,61.0,16.0
15183,1,11.0,18.0,41.0
15149,1,12.0,10.0,12.0
15150,1,20.0,14.0,20.0
15152,1,30.0,11.0,30.0
15153,1,27.0,46.0,25.0
15155,1,13.0,15.0,32.0
15158,1,6.0,2.0,10.0
15161,1,19.0,9.0,20.0
15169,1,17.0,10.0,39.0
15177,1,8.0,2.0,27.0
15180,1,7.0,7.0,12.0
15181,1,60.0,20.0,30.0
15094,1,27.0,5.0,29.0
15087,1,24.0,10.0,16.0
15082,1,23.0,8.0,20.0
15075,1,5.0,15.0,4.0
15000,1,29.0,8.0,26.0
15003,1,17.0,10.0,33.0
15004,1,15.0,1.0,22.0
15006,1,21.0,2.0,14.0
15007,1,13.0,2.0,19.0
15008,1,16.0,2.0,24.0
15012,1,19.0,7.0,11.0
15017,1,43.0,22.0,20.0
15019,1,24.0,6.0,16.0
15023,1,26.0,9.0,4.0
15029,1,17.0,5.0,25.0
15035,1,18.0,7.0,14.0
15036,1,30.0,10.0,34.0
15043,1,17.0,2.0,14.0
15051,1,27.0,25.0,36.0
15053,1,15.0,12.0,29.0
15057,1,26.0,19.0,33.0
15058,1,34.0,37.0,27.0
15059,1,24.0,68.0,24.0
15065,1,19.0,8.0,23.0
15071,1,28.0,9.0,30.0
15072,1,8.0,5.0,15.0
15073,1,35.0,13.0,42.0
15182,1,9.0,18.0,2.0
15185,1,24.0,7.0,24.0
15395,1,24.0,7.0,24.0
15342,1,68.0,68.0,15.0
15310,1,24.0,7.0,12.0
15312,1,24.0,6.0,24.0
15313,1,33.0,32.0,61.0
15320,1,10.0,10.0,10.0
15321,1,15.0,17.0,7.0
15325,1,24.0,6.0,15.0
15332,1,49.0,5.0,19.0
15335,1,4.0,3.0,11.0
15336,1,22.0,9.0,10.0
15339,1,10.0,10.0,20.0
15340,1,16.0,15.0,16.0
15348,1,16.0,1.0,10.0
15190,1,20.0,5.0,20.0
15350,1,15.0,25.0,7.0
15355,1,11.0,4.0,24.0
15360,1,16.0,24.0,33.0
15362,1,17.0,7.0,23.0
15367,1,12.0,6.0,11.0
15370,1,25.0,25.0,25.0
15373,1,16.0,19.0,30.0
15374,1,11.0,3.0,9.0
15375,1,17.0,10.0,20.0
15378,1,6.0,16.0,8.0
15386,1,17.0,2.0,31.0
15303,1,16.0,7.0,25.0
15299,1,15.0,8.0,11.0
15298,1,18.0,21.0,6.0
15297,1,15.0,18.0,9.0
15192,1,31.0,18.0,9.0
15196,1,15.0,2.0,18.0
15197,1,7.0,1.0,8.0
15199,1,34.0,11.0,28.0
15204,1,22.0,19.0,36.0
15209,1,22.0,3.0,8.0
15218,1,13.0,26.0,15.0
15225,1,30.0,5.0,12.0
15227,1,12.0,13.0,28.0
15229,1,14.0,7.0,23.0
15230,1,28.0,8.0,34.0
15251,1,25.0,10.0,25.0
15258,1,12.0,1.0,8.0
15261,1,14.0,3.0,10.0
15270,1,13.0,3.0,15.0
15271,1,18.0,6.0,14.0
15274,1,23.0,9.0,36.0
15276,1,22.0,44.0,21.0
15278,1,21.0,22.0,22.0
15281,1,8.0,6.0,15.0
15287,1,10.0,2.0,25.0
15293,1,35.0,27.0,20.0
15295,1,10.0,15.0,3.0
14263,1,27.0,6.0,24.0
14260,1,16.0,17.0,22.0
14256,1,17.0,2.0,9.0
13179,1,40.0,14.0,16.0
13158,1,12.0,11.0,12.0
13159,1,17.0,4.0,24.0
13161,1,16.0,2.0,24.0
13163,1,18.0,2.0,24.0
13164,1,24.0,2.0,18.0
13165,1,23.0,1.0,25.0
13167,1,19.0,3.0,13.0
13168,1,22.0,14.0,30.0
13171,1,12.0,6.0,23.0
13176,1,35.0,5.0,49.0
13178,1,39.0,62.0,23.0
13180,1,6.0,7.0,10.0
13151,1,41.0,8.0,28.0
13181,1,14.0,2.0,8.0
13187,1,32.0,10.0,30.0
13190,1,62.0,19.0,35.0
13192,1,9.0,2.0,12.0
13193,1,12.0,3.0,26.0
13194,1,6.0,3.0,21.0
13195,1,12.0,1.0,19.0
13197,1,17.0,5.0,15.0
13198,1,6.0,5.0,14.0
13200,1,69.0,56.0,45.0
13212,1,20.0,4.0,13.0
13154,1,19.0,5.0,13.0
13149,1,17.0,11.0,18.0
13437,1,24.0,3.0,16.0
13106,1,23.0,3.0,30.0
13083,1,18.0,2.0,27.0
13084,1,20.0,13.0,16.0
13085,1,13.0,4.0,16.0
13087,1,45.0,20.0,59.0
13088,1,43.0,21.0,21.0
13089,1,12.0,11.0,11.0
13093,1,20.0,3.0,7.0
13096,1,21.0,11.0,18.0
13099,1,21.0,5.0,29.0
13101,1,23.0,5.0,29.0
13103,1,26.0,8.0,8.0
13107,1,21.0,4.0,27.0
13146,1,13.0,4.0,12.0
13112,1,24.0,32.0,6.0
13113,1,15.0,2.0,15.0
13119,1,13.0,5.0,8.0
13123,1,40.0,37.0,56.0
13130,1,11.0,18.0,20.0
13131,1,19.0,3.0,11.0
13132,1,11.0,43.0,30.0
13133,1,16.0,2.0,24.0
